Country Name;Country Code;Indicator Name;Indicator Code;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Qatar;QAT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,261521543;0,240442088;0,387253238;1,032966356;50,76815975;40,87054322;40,05218836;37,22357215;38,01152296;82,44032835;65,51539193;40,04676459;30,19445589;34,35918778;42,95685235;35,34110842;19,70551804;25,16053293;21,31413371;33,00832334;43,5309882;26,50826779;27,08867639;26,66202644;23,15147762;24,76166894;33,068914;25,88767854;20,48483204;26,75211209;37,71185779;31,4312578;28,07444405;30,88399861;34,48668085;40,66415274;36,94081854;33,40541183;34,98805632;27,22657162;31,77137772;38,61225458;36,80073774;34,47309806;29,57851406;18,97091601;21,13064179
Romania;ROU;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;5,595727729;4,86618159;5,010465889;6,001670697;5,16911996;4,916340415;4,167650224;3,163220085;2,722964416;3,202638252;2,773273128;1,028831988;1,802891381;3,528581133;3,581315731;2,795592284;2,483959255;2,53026214;2,303547467;2,253565764;1,697245374;2,11349049;1,549444451;1,545251799;2,173651839;2,341322514;1,865116214;1,654928323;1,035038143;0,918151676
Russian Federation;RUS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;10,42373584;14,19126221;7,953533425;8,143136683;7,786648479;7,180975515;7,925730886;9,919866556;8,27571247;4,60518483;11,5519784;21,75355223;19,53715924;16,88273148;17,15054905;16,68757242;19,35498794;19,479544;16,37824512;18,12632789;14,17370444;13,94475337;16,12184812;15,23964825;13,4012212;13,44015822;10,01527532;11,45812774
Rwanda;RWA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;8,509696843;7,162881873;7,461146479;11,25405195;12,86332737;9,104874697;7,516993518;12,72159;10,95564891;8,06525855;8,895894307;6,818131503;9,337219328;5,910342179;5,287484892;3,666744969;4,909083042;4,254859575;4,164755625;4,758145331;4,725727173;6,316358633;6,099375747;4,954911599;16,23524807;12,58111116;12,55576731;11,12756195;10,86994914;7,683703648;5,994264014;6,28173326;7,512744922;10,51342803;7,986410358;6,686903564;5,573120846;6,509975679;8,709707166;7,241106086;6,614073091;6,969563358;6,463222872;6,344596036;6,26184664;6,353881931;6,5286493
Samoa;WSM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;2,463651694;2,553834778;1,763707303;1,945421641;2,393056568;2,558818047;2,01391523;2,354561219;2,161599518;2,341714422;2,508258818;2,615330725;1,716142073;2,024500588;1,85156487;1,295102102;1,291912616;1,066863557;0,453318231;0,53730979;0,554184166;0,549251177;0,391074926;0,311600746;0,265890082;0,344086024;0,466237701;0,496603409;0,43434834;0,481843818;0,380785388;0,348870874;0,508178441;0,385125321;0,474776611
San Marino;SMR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sao Tome and Principe;STP;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,118071451;3,374974646;4,247561787;3,328622624;2,932481839;2,849842747;3,696443614;3,519155391;3,510978415;3,959771934;3,794989974;3,768420509;3,218730247;2,872299464;3,596639072;3,424574759
Saudi Arabia;SAU;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,162559981;0,151509189;0,249304585;0,71177381;43,80783009;35,19196459;36,29437062;37,6159944;32,78455831;77,36758655;64,1719879;45,02144366;28,87125479;28,32242648;27,64624105;22,75754219;16,98368913;22,63427842;20,81728846;29,36857448;42,16511607;27,07311048;28,30062697;26,65540175;23,29949882;24,90485573;29,2872731;25,25118958;16,20679907;23,16438733;38,2731783;30,48835013;28,8806904;34,70939887;40,45689031;50,21998307;50,41708096;46,76801464;53,96216077;33,8264942;40,93416975;50,08115768;48,05483899;44,70687265;40,12595821;23,53637222;27,19867769
Senegal;SEN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,849480831;1,637741504;1,602894365;2,273340076;6,418042196;6,176238632;3,299839982;4,079844134;3,466813942;2,835495928;3,565650275;3,902009416;4,200752769;3,31317356;3,453019891;2,343788933;2,306005484;1,894563494;2,069576864;2,275959957;2,425268119;2,475227161;2,354641793;2,224860454;3,712015003;4,12070223;3,905086341;3,953592321;3,869716244;2,841312016;3,109962189;2,861798771;3,068941444;3,443532801;2,449811441;2,425626776;2,425339745;2,870703563;4,314094507;4,216640926;4,150867054;5,019499169;6,272542823;4,980252258;4,572788997;5,403970584;5,351118798
Serbia;SRB;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;0,614616733;0,496856829;0,31768636;0,18691132;0,315052741;2,501158269;1,672152207;0,780776305;0,677860142;1,976160493;1,463464694;1,714461522;1,718126879;3,039683013;1,357428151;2,594507507;3,462434456;3,014841636;2,301392855;2,109954653;1,515830946;1,469511102
Seychelles;SYC;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0,066577492;0,020044516;0,019019894;0,042415283;0,016116568;0;0;0;0;0;0;0;0;0,124123298;0,111514883;0,109511997;0,101569572;0,10199608;0,119075541;0,111417504;0,088629743;0,082036678;0,074372617;0,106691975;0,099596341;0,103564635;0,118654334;0,065813676;0,089150689;0,1026628;0,107701101;0,178606459;0,161350767;0,147076426;0,149876294;0,152229532;0,120987469;0,121985606;0,122167074;0,11358102
Sierra Leone;SLE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;7,849600192;7,761798562;7,493634394;8,183670154;9,270596132;10,77653286;10,22622392;15,27827737;11,29439463;8,859529443;10,48744556;9,027548845;10,53868249;10,28130491;9,300116914;9,608258031;22,02757559;14,29292492;10,00489113;12,51378493;19,79724988;15,60928386;18,36501405;11,91863737;11,40215481;15,88760536;14,60718236;16,22269768;21,65614169;13,36678038;14,25444673;8,122800019;8,521910703;13,01385412;11,24353513;9,941119494;9,162827844;11,93194076;11,48081704;12,08660728;10,31143377;12,13151384;23,54025703;34,38999876;25,08979764;15,70261582;21,78403141
Singapore;SGP;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,004085434;0,002456649;0,003185904;0,007509865;0,00559853;0,003915515;0,003239596;0,00146246;0,001967779;0,001601136;0,002579885;0,001126658;0,000835394;0,00076421;0,001001666;0,001162469;0,001960281;0,001698055;0,001360624;0,001110664;0,000920176;0,000727763;0,001020521;0,000671501;0,000735107;0,000949134;0,000830888;0,000726969;0,000710118;0,000371771;0,000326853;0,000404672;0,000436804;0,000597659;0,000559764;0,000312089;0,00032545;0,000397276;0,000625199;0,000582798;0,00045971;0,000521111;0,000401173;0,000341249;0,000498991;0,000374862;0,000463424
Sint Maarten (Dutch part);SXM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovak Republic;SVK;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;0,282684726;0,161212409;0,094674922;0,823443564;0,528597175;0,478813978;0,479791081;0,367490534;0,318269234;0,346912277;0,395996224;0,356171168;0,254262084;0,25778126;0,302653403;0,332671705;0,305848102;0,33490248;0,392908893;0,268640775;0,333328791;0,356777168;0,326981622;0,294832858;0,294252931;0,267416296;0,296552218
Slovenia;SVN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;0,19346807;0,192517577;0,183109825;0,136105881;0,131257839;0,164937528;0,204817997;0,137087067;0,147093487;0,243173153;0,188803575;0,211452465;0,227294566;0,388598268;0,197038798;0,277155396;0,353439424;0,243139166;0,196084685;0,260696106;0,249681229;0,255805011
Small states;SST;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;5,244008489;5,014777693;5,32754886;6,784444826;28,92352233;22,36743013;22,3542793;21,72152902;21,53345131;44,26648963;29,05289807;19,43510613;12,2408964;13,78002861;15,55689943;14,52510827;7,673431793;8,546189615;8,716400213;11,84378761;12,92229251;7,831647744;7,836845488;7,664613234;6,834286043;6,612086712;8,109500598;7,330587784;4,648788273;6,608620427;10,6585613;8,451202725;7,63181646;8,279577678;9,92981379;13,4944857;16,0324288;15,23922674;17,90417293;12,81447741;15,77168453;20,68033642;20,69617078;19,17208183;16,47010965;9,750968466;10,53981057
Solomon Islands;SLB;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;5,105109198;8,369069323;10,74142774;5,546450024;7,81181667;6,946430731;7,819958205;5,559005861;7,258938171;7,57291287;5,756339876;9,836650404;10,09248484;4,723210981;5,665490966;6,935517413;5,697176267;3,893388743;3,952940279;5,585074923;4,395612849;7,317854734;6,453299656;6,792399904;7,659844472;8,285283502;5,102759513;5,731465425;5,059307495;4,911432469;5,608136904;7,12810376;12,03529666;9,25066698;11,96896391;16,80650781;22,46386706;23,77856678;17,56200331;21,2459186;25,11040371;26,87251539;23,82366218;24,31257592;19,39433352;20,154021
Somalia;SOM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,17464953;14,69192801;16,02567996;17,67399445
South Africa;ZAF;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,91616684;2,609668139;2,576908003;2,786960416;4,684420645;5,132052306;5,780372528;5,9719244;5,200525552;8,576075693;14,57459476;11,42491292;11,14451888;9,621966988;4,915172109;9,677903492;7,599735624;6,164446004;5,908388624;5,173057034;5,779005225;4,89371368;3,802829074;3,310728192;3,852305815;4,044365864;4,017472177;3,151931595;2,882669438;2,193450743;2,900161642;4,467392167;4,106926159;3,665671893;5,452821252;4,788955218;5,643453071;7,166434919;12,99320449;5,916226797;7,668942234;8,636901393;7,163010838;6,885077512;5,757519053;4,318881984;4,698206504
South Asia;SAS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,589414294;0,701655958;0,713461526;0,862320652;1,084619036;2,147051499;2,255672173;3,635280458;3,084618695;2,788215864;2,739736772;3,255993654;3,563487551;3,078913163;3,034848271;2,96557554;2,106470898;1,938400519;1,785480742;2,49456203;3,014113731;2,624804076;2,246177194;1,981020548;1,761198307;2,107436506;2,076688378;1,866279312;1,463292681;1,505231655;2,177349544;2,264841637;2,077719902;2,081297275;2,881100735;3,392820092;3,871967908;4,334902957;6,356062675;3,129251262;4,078194191;4,565988159;3,576684059;3,197372464;2,45344914;1,638227443;1,691254755
South Asia (IDA & IBRD);TSA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,589414294;0,701655958;0,713461526;0,862320652;1,084619036;2,147051499;2,255672173;3,635280458;3,084618695;2,788215864;2,739736772;3,255993654;3,563487551;3,078913163;3,034848271;2,96557554;2,106470898;1,938400519;1,785480742;2,49456203;3,014113731;2,624804076;2,246177194;1,981020548;1,761198307;2,107436506;2,076688378;1,866279312;1,463292681;1,505231655;2,177349544;2,264841637;2,077719902;2,081297275;2,881100735;3,392820092;3,871967908;4,334902957;6,356062675;3,129251262;4,078194191;4,565988159;3,576684059;3,197372464;2,45344914;1,638227443;1,691254755
South Sudan;SSD;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,27421552;34,65136718;41,73665495;49,59667656;8,854738831;26,31183536;27,97135093;15,54012422;
Spain;ESP;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,20031846;0,166303343;0,155876184;0,244315703;0,331186339;0,265267048;0,289861725;0,252272313;0,20076999;0,23305058;0,334772819;0,405067876;0,457667861;0,444774618;0,315252376;0,305705683;0,142680934;0,122424257;0,233136507;0,242542065;0,128462396;0,06899011;0,054260215;0,054069234;0,055470056;0,059332925;0,054773083;0,045789287;0,038435424;0,0351306;0,043025473;0,055198327;0,044922164;0,037766147;0,048584413;0,04008586;0,048240553;0,05525525;0,070834241;0,040533418;0,065224582;0,076816228;0,082206532;0,079220786;0,077700133;0,068965749;0,063548094
Sri Lanka;LKA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,349013657;0,311770021;0,293823821;0,412492036;0,384839956;0,776306879;0,531682872;1,478344252;2,224622772;0,824141818;0,836863257;0,665475413;0,930182241;0,618099533;0,416029701;0,297599792;0,512449671;0,458943841;0,462214619;0,449054393;0,467031774;0,541072206;0,508323376;0,442217812;0,34440642;0,387053556;0,353077483;0,211594305;0,188090082;0,214152119;0,189001607;0,194974579;0,203372947;0,194684853;0,146750726;0,121553976;0,161277699;0,19470235;0,171812838;0,138140522;0,180674018;0,162813751;0,135460601;0,109066573;0,103527006;0,12190508;0,14276808
St. Kitts and Nevis;KNA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
St. Lucia;LCA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;0,081693391;0,069230484;0,062186778;0,063766059;0,051753207;0,105796912;0,033321142;0,018406933;0,010537109;0,0086647;0,007935936;0,006848003;0,006045595;0,018451184;0,020883662;0,01785686;0,013219011;0,015519431;0,019070511;0,013684214;0,018614267;0,014870423;0,012151278;0,012346992;0,013079808;0,01174231;0,011449264;0,011031386;0,009995993;0,012304781;0,011270875;0,01193264;0,01101934;0,023016227;0,018837387;0,018339621;0,021596268;0,02862981;0,023421086;0,025666359
St. Martin (French part);MAF;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;VCT;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,148289021;0,114288746;0,08843778;0,143905499;0,145813119;0,206139295;0,170702546;0,195745746;0,155600687;0,145979508;0,144859333;0,105898372;0,205834026;0,062912082;0,033925519;0,019452513;0,017270734;0,015705458;0,01342512;0,012334044;0,038188737;0,042564165;0,036226692;0,027104782;0,031008748;0,036825443;0,025598631;0,034391244;0,027307782;0,022043028;0,021308085;0,019390927;0,016030704;0,01621698;0,015375086;0,013831551;0,018085316;0,017283059;0,017016211;0,015764171;0,035286708;0,030051255;0,02832586;0,032995022;0,044862573;0,037288213;0,040912259
Sub-Saharan Africa;SSF;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,704481782;4,183176072;4,591039513;6,851598436;13,80404561;10,81221464;11,52945595;12,58768583;10,91303336;20,1768766;17,91492116;12,03937995;11,10073319;11,03819406;9,899070448;12,37205076;8,612516621;8,904627025;9,107326575;11,04163665;13,49804979;9,914625393;10,40795991;9,722328521;10,40350005;11,15235969;11,93720087;10,61595022;8,259277642;8,396110503;11,89491508;11,00488612;10,5241131;10,88388366;12,52964198;14,93207264;16,20733132;17,47900294;22,0014836;12,82922812;13,83873844;17,35351651;15,44748666;13,62820321;11,42952517;7,502031438;8,308769796
Sub-Saharan Africa (excluding high income);SSA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,705994393;4,184574268;4,592709491;6,853742556;13,80597463;10,81366928;11,53074511;12,58949571;10,91505635;20,17998579;17,92554851;12,04661518;11,10755853;11,04543048;9,906105492;12,38223477;8,620310252;8,912829702;9,116245673;11,05274858;13,51423951;9,926313824;10,42255747;9,737986195;10,42123917;11,16949332;11,95450993;10,63261399;8,27410575;8,411451892;11,91495757;11,02505498;10,54427079;10,90037722;12,54792284;14,95244681;16,22803018;17,49850545;22,02126621;12,8397212;13,8484871;17,36547297;15,45828893;13,63941015;11,43855315;7,508633765;8,316430152
Sub-Saharan Africa (IDA & IBRD countries);TSS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;4,704481782;4,183176072;4,591039513;6,851598436;13,80404561;10,81221464;11,52945595;12,58768583;10,91303336;20,1768766;17,91492116;12,03937995;11,10073319;11,03819406;9,899070448;12,37205076;8,612516621;8,904627025;9,107326575;11,04163665;13,49804979;9,914625393;10,40795991;9,722328521;10,40350005;11,15235969;11,93720087;10,61595022;8,259277642;8,396110503;11,89491508;11,00488612;10,5241131;10,88388366;12,52964198;14,93207264;16,20733132;17,47900294;22,0014836;12,82922812;13,83873844;17,35351651;15,44748666;13,62820321;11,42952517;7,502031438;8,308769796
Sudan;SDN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,002061225;0;0;0;0,000110939;9,24E-06;0;0;0;0,000258718;0,001394047;0,000609482;0,000561426;0,001172499;0,00203552;0,001102675;0,001082208;0,002167633;0,008259032;0,008207085;0,001775548;0,000708226;0;0;0;0,029226929;0,184480647;0,195544314;0,184750105;2,510288851;10,53336782;8,413595919;8,482819026;8,628189921;12,42465766;15,48010838;15,38057705;18,90206544;21,75423254;10,87469199;13,84725179;21,58848516;9,255808471;8,605327389;6,744625537;4,055911899;4,84509869
Suriname;SUR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;19,87804708;19,86713828;20,32933298;16,2609815;31,64509438;16,58733876;17,316034;18,19332917;16,29153727;14,23367969;14,40084922;12,24607871;10,82882528;9,394726437;11,0576947;11,97244371;10,0246115;5,486096543;6,033964518;17,41537764;24,11743661;19,29515857;22,24637051;16,77766259;13,24320623;7,915170271;9,632914459;8,413757409;6,061419837;7,932776906;13,05937199;13,74164726;8,596889284;7,658589194;9,275675714;12,31177744;12,36638673;13,19800671;14,80877542;10,86773711;24,31903529;35,36279931;34,02840809;27,48012022;23,11078591;17,88197551;29,01843341
Swaziland;SWZ;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;17,39784342;15,06100927;8,638506822;6,690786033;8,367823812;14,64403035;15,18757237;12,56114166;14,41909722;13,16247506;10,83769867;11,91544915;13,65896002;7,210996121;11,18327526;22,2681742;8,523099479;5,806354958;9,005992522;9,228861647;5,811902676;4,951508231;4,493564465;4,25715033;4,195258539;4,267464761;4,553008432;4,165177927;4,280742467;3,421827812;3,098809468;4,027261171;4,869854842;3,075885014;2,859432769;2,426479983;2,386402452;3,173756374;5,065997736;3,162826009;2,848936551;3,094177629;2,837890495;2,375161414;2,499596345;2,89499226;3,148254714
Sweden;SWE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,817574537;0,760143055;0,636191365;0,970879026;1,135214753;0,783265131;0,806941609;0,584504954;0,634615574;0,71341883;0,646190099;0,58718799;0,667852638;0,663847535;0,531186781;0,562462598;0,489036507;0,44480348;0,71147772;0,735911345;0,460995191;0,275409969;0,279064767;0,350774477;0,346391203;0,379706502;0,318907896;0,313863233;0,285131711;0,232161681;0,263667369;0,272623;0,312530215;0,269401609;0,238163016;0,501053364;0,576783572;0,833422843;0,929685992;0,503849125;1,013491646;1,058256876;0,750281705;0,894249031;0,676923865;0,393365952;0,40546697
Switzerland;CHE;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;0,06013872;0,054456204;0,047154999;0,038907687;0,043673816;0,041015802;0,038265489;0,030842152;0,029322121;0,034015071;0,039788682;0,021704083;0,02132054;0,021163297;0,020138464;0,019921465;0,018967636;0,020065727;0,018107719;0,017479646;0,03483114;0,020599105;0,017944881;0,018426759;0,01411735;0,014619695;0,016815315;0,018724394;0,016443577;0,015116307;0,015409083;0,012921124;0,01159224;0,012275003;0,013724411;0,010978031;0,010086707
Syrian Arab Republic;SYR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,031801342;0,068932199;0,027058356;0,058523546;5,833818845;6,59857018;6,722615508;6,936273176;6,443434894;15,07213958;14,10452806;9,676180564;7,058838148;7,136496212;7,077271337;7,259938311;3,964731828;9,425701045;9,223720071;19,40372317;25,66238736;16,74249793;18,02387911;16,85345943;22,14131728;23,17453945;23,73500833;19,8117666;10,78056991;17,36443707;24,50773568;19,34331848;20,8686063;23,71055527;20,48221122;25,04243393;24,46061776;20,69754627;;;;;;;;;
Tajikistan;TJK;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;0,965573809;0,557180834;0,512110702;0,334719212;0,317866238;0,345851397;0,51951264;0,559641302;0,115946662;0,121709047;0,413522814;0,427854582;0,551220554;0,69879297;0,804416989;0,664484318;0,920754846;0,920311052;0,911124764;0,752359617;1,319573293;1,944481994;1,927115616;1,723535089;1,800107652;2,064657702;3,026865062
Tanzania;TZA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;7,412715639;8,87439509;11,49972783;9,826170341;11,19734648;10,5124436;11,44538699;14,04480513;11,28839923;8,867074907;7,512586364;4,877510598;4,610272562;4,395316181;5,317019222;7,980926678;6,762928888;5,682267581;6,491014849;7,332640895;7,17084736;7,501970173;7,476176316;8,999080909;8,611592108;7,130069017;6,123078488;6,962837514;7,356991478
Thailand;THA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;1,118395161;1,032709135;1,491170718;2,301378211;2,275633655;1,771861099;1,688645673;2,232488429;1,80982723;2,449441355;2,269305066;1,309624719;1,273968466;1,224764232;1,135455978;1,368655018;1,049446398;0,967964977;1,207999287;1,181000569;1,040000299;0,692235825;0,661606309;0,522304287;0,518539639;0,566338965;0,581044962;0,654368536;0,590672972;0,526165589;1,220539995;1,223441644;1,169873961;1,620900362;1,669630493;2,174270132;2,496271902;2,447164697;3,340608003;2,102367611;2,29204521;2,844606983;2,802329221;2,401489652;2,260700752;1,179080319;1,205531395
Timor-Leste;TLS;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,422859148;0,388565542;0,428224543;0,592495017;;;;;;;;;;;;38,54773351;20,23385644
Togo;TGO;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;6,388005809;4,975570716;4,876463892;6,780436532;21,36566937;15,48930587;11,06559857;11,67080143;9,217347034;8,480390442;10,44747065;11,14204021;14,72939346;10,30712951;11,50854373;7,202090126;6,767541877;5,596831361;5,595214615;6,255708567;6,111693295;6,695713724;6,31261855;7,361441257;11,10599912;12,62685673;11,25173023;10,67538865;10,73582247;7,239679142;8,715251223;7,704426238;8,177566777;11,76216787;7,245208223;7,790050788;9,200740952;13,32264662;21,40558129;17,66853029;17,47726785;26,15160303;30,92755704;26,85831408;20,92830926;19,78473468;19,7905678
Tonga;TON;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;0,040334034;0,047003673;0,058303661;0,038645721;0,050980386;0,048058881;0,024815563;0,403824411;0,159189842;0,109551127;0,200602049;0,202477559;0,18237838;0,136672267;0,150967599;0,079082109;0,070941056;0,073874843;0,078301781;0,059057396;0,068376725;0,064297604;0,049399444;0,055609626;0,02979647;0,028344713;0,033460016;0,035606423;0,041612279;0,031563383;0,023475579;0,039225386;0,047866135;0,054824462;0,053943055;0,048160346;0,046538998;0,039589498;0,039749721;0,051355341;0,042941484;0,049497004
Trinidad and Tobago;TTO;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,129777883;0,127118504;0,095826744;0,192720136;16,66604602;15,97498926;17,75359334;13,43074303;11,71334079;28,84692338;28,7357155;23,72224091;8,599371439;11,87079422;12,23048977;13,02413085;7,111128356;11,19361943;8,476553923;14,63039569;18,04279135;9,546430076;8,937208562;10,18128037;8,643162942;9,040444969;11,39446531;9,80105337;4,401483143;7,26750732;12,71667485;9,175630551;9,889886214;10,85169381;12,63210171;18,33151566;21,43630437;18,75304569;18,88250485;13,87954121;12,14600409;17,01123474;18,38718413;17,03736615;16,01323427;7,769276599;7,082254705
Tunisia;TUN;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,499043601;0,43106176;0,322159005;0,495651182;9,759933582;8,948445667;5,743030059;6,032488917;5,846975065;15,03866341;15,19324043;12,24979078;9,816462446;10,43445116;10,40357176;9,56355571;4,006169079;5,185583259;4,119340517;6,083936887;6,27923173;3,932250659;3,603796262;3,05988193;2,412094566;2,31481774;2,704316726;2,147859856;1,321046214;1,904400472;3,291816436;2,49185471;2,475462467;2,280800928;2,783430263;4,13059854;4,50819305;6,038288659;11,15830867;4,797394599;5,895080015;6,551613827;6,899949097;5,864599006;4,704186008;2,735788268;2,825419605
Turkey;TUR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;0,676179547;0,608733334;0,517296444;0,689256573;1,055900161;0,84166154;0,899440263;0,790467852;0,796975738;0,860133289;1,3220893;1,427955662;1,392283068;1,123945337;1,015300314;0,936094063;0,64215631;0,564906175;0,682770397;0,679077441;0,592280329;0,424570459;0,41852934;0,307253885;0,36173458;0,347655645;0,349882386;0,276588443;0,122557666;0,162406072;0,230843979;0,296765039;0,209593295;0,196834713;0,280923761;0,283251363;0,376265044;0,42492435;0,640387247;0,383412265;0,53836334;0,706372609;0,570303282;0,48874526;0,423737215;0,295994769;0,327203284
Turkmenistan;TKM;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;81,21041095;72,12360033;77,46926533;;;43,06409409;49,05136274;32,71798408;30,7087503;45,0827556;32,37460389;8,545317619;22,27726959;69,7266004;82,529534;60,8554509;55,81864372;52,50316995;62,71711372;63,72063876;56,24017407;53,90022989;26,01652702;20,67577273;34,22936989;39,06401486;32,14318146;28,28252713;20,07234705;16,70463697
Turks and Caicos Islands;TCA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;TUV;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uganda;UGA;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;8,804882376;6,666997653;7,161741729;10,62712143;9,724424809;10,90644525;9,803639598;14,36574649;18,52078201;20,9013506;44,65685954;36,73080509;31,21397348;20,08562161;11,46241315;8,932812063;12,73789723;7,788712246;8,157097092;10,32938055;15,8107071;20,60209374;25,23549925;19,49930421;19,00344038;19,50946075;18,58246812;16,85004386;16,78556917;12,45979269;12,04225478;12,41449556;14,19516968;21,78688582;15,24466706;14,15074142;13,35729175;15,69360219;16,76201801;13,0934418;10,70826061;12,6504982;12,61710354;12,12011986;11,15234706;12,69967339;15,30815029
Ukraine;UKR;Total natural resources rents (% of GDP);NY.GDP.TOTL.RT.ZS;;;;;;;;;;;;;;;;;;1,747351331;1,254995484;1,288650637;3,625212892;2,924000608;2,78432917;1,855303733;1,574210993;2,024067188;2,332707131;1,936308005;1,900792047;1,912705135;4,01316428;5,109193909;4,004984976;3,883565284;4,563956952;6,653972569;6,651931471;7,806969235;9,739493538;6,818249901;8,541738529;9,593288562;6,646240561;5,864378451;5,795913482;3,994719804;3,802203944
